Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Summer_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-06,Brand_Awareness,Instagram_Feed,Desktop,25-34,Female,754855,599833,1.26,13379,1.77,11270,1.77,23683.85,795,110317.88,4.66,138.76,0,0.0,3728,1938,326,208
Summer_Sale_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-06,Traffic,Facebook_Feed,Mobile,35-44,Male,747093,591680,1.26,10814,1.45,9156,1.85,20031.19,731,126628.52,6.32,173.23,0,0.0,2934,1466,314,164
Back_To_School_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-06,Brand_Awareness,Instagram_Feed,Desktop,18-24,Male,1764880,1193880,1.48,31622,1.79,26973,1.84,58099.81,2303,271583.07,4.67,117.93,0,0.0,6593,3160,514,343
Back_To_School_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-06,Conversions,Instagram_Reels,Desktop,45-54,Female,987430,785093,1.26,16195,1.64,12850,1.85,29993.46,1401,219922.8,7.33,156.98,521572,22.7,3609,1834,406,220
Spring_Launch_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-06,Traffic,Instagram_Feed,Mobile,45-54,Female,739543,588128,1.26,13366,1.81,12076,1.83,24466.48,1322,195339.19,7.98,147.76,0,0.0,4401,2158,478,223
Spring_Launch_2024,Retargeting_Set,Instagram_Stories_Ad,2024-06-06,Brand_Awareness,Instagram_Stories,Mobile,25-34,Male,1913852,1315284,1.46,28179,1.47,22740,1.9,53551.35,2757,354865.63,6.63,128.71,1480795,16.2,7744,4320,848,386
Valentine_Day_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-06,Brand_Awareness,Facebook_Feed,Desktop,25-34,Female,1492790,1168675,1.28,24991,1.67,23351,2.62,65421.89,2179,277982.57,4.25,127.57,0,0.0,8271,3427,594,353
Valentine_Day_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-06,Traffic,Instagram_Reels,Desktop,35-44,Male,1738603,1399994,1.24,39511,2.27,35214,2.13,84333.63,2868,394408.07,4.68,137.52,1350527,13.0,10607,5470,1021,602
New_Year_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-06,Conversions,Facebook_Feed,Mobile,35-44,Male,822738,663137,1.24,20410,2.48,17076,2.0,40893.65,1723,291044.12,7.12,168.92,0,0.0,3399,1783,366,193
New_Year_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-06,Brand_Awareness,Instagram_Reels,Mobile,25-34,Male,1056806,826817,1.28,26323,2.49,20941,1.97,51830.99,2701,341667.49,6.59,126.5,784298,17.9,4482,2573,433,226
Q3_Promo_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-06,Brand_Awareness,Instagram_Reels,Mobile,35-44,Female,1807524,1380844,1.31,28852,1.6,23989,2.61,75392.67,1973,304021.0,4.03,154.09,1092737,21.0,7036,4179,684,296
Q3_Promo_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-06,Conversions,Instagram_Stories,Mobile,35-44,Male,1035472,725310,1.43,20955,2.02,17231,2.49,52165.74,1606,209463.24,4.02,130.43,704594,20.2,4143,1796,299,236
Flash_Sale_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-06,Conversions,Instagram_Stories,Desktop,25-34,Male,686503,512264,1.34,16565,2.41,14941,2.28,37687.23,1618,207004.96,5.49,127.94,376958,15.5,2520,1275,318,91
Flash_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-06,Traffic,Instagram_Feed,Desktop,45-54,Male,1146699,851802,1.35,28904,2.52,23665,2.21,63772.82,1676,208836.15,3.27,124.6,0,0.0,7407,4392,520,470
Holiday_Campaign_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-07,Traffic,Instagram_Feed,Desktop,45-54,Female,724515,583370,1.24,14096,1.95,12018,2.19,30872.85,1240,153883.72,4.98,124.1,0,0.0,2600,1200,291,106
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-07,Conversions,Instagram_Reels,Desktop,35-44,Female,611916,502069,1.22,9256,1.51,8139,2.15,19905.03,904,114152.32,5.73,126.27,428391,21.7,3875,2079,386,207
Black_Friday_2024,Retargeting_Set,Instagram_Stories_Ad,2024-06-07,Brand_Awareness,Instagram_Stories,Mobile,35-44,Male,1059394,805766,1.31,15217,1.44,14049,2.37,36015.35,1346,172973.33,4.8,128.51,732369,16.9,5777,2433,632,375
Black_Friday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-07,Brand_Awareness,Instagram_Feed,Desktop,35-44,Male,1259240,1034561,1.22,23778,1.89,21709,2.45,58220.41,1978,314165.85,5.4,158.83,0,0.0,7726,3714,692,425
Cyber_Monday_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-07,Traffic,Instagram_Reels,Desktop,45-54,Female,1390025,1097206,1.27,32768,2.36,27493,2.48,81254.62,2024,298702.66,3.68,147.58,724894,16.1,6393,3063,714,298
Cyber_Monday_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-07,Brand_Awareness,Facebook_Feed,Mobile,35-44,Female,1894564,1346337,1.41,35009,1.85,28134,1.82,63870.85,2974,460245.36,7.21,154.76,0,0.0,10151,5001,941,618
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-07,Brand_Awareness,Instagram_Feed,Mobile,45-54,Male,1172866,875986,1.34,16781,1.43,13810,2.09,35149.02,1260,188559.0,5.36,149.65,0,0.0,5982,3120,693,355
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-07,Traffic,Instagram_Reels,Mobile,45-54,Male,2125152,1739072,1.22,30217,1.42,24121,1.77,53383.02,2631,442233.67,8.28,168.09,1239612,22.6,7822,4590,712,297
Back_To_School_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-07,Brand_Awareness,Instagram_Reels,Mobile,35-44,Female,1796220,1281632,1.4,31287,1.74,25568,2.47,77174.48,2561,343317.02,4.45,134.06,1219070,20.3,7755,3743,599,313
Back_To_School_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-07,Brand_Awareness,Instagram_Stories,Mobile,35-44,Male,1224016,859523,1.42,24849,2.03,22004,1.85,46071.33,2068,270661.17,5.87,130.88,942934,17.8,7243,3694,525,391
Spring_Launch_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-07,Conversions,Instagram_Reels,Mobile,25-34,Female,2103488,1609676,1.31,50126,2.38,45881,1.96,98282.56,3317,502316.19,5.11,151.44,1318608,21.7,13041,6138,1098,761
Spring_Launch_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-07,Brand_Awareness,Facebook_Feed,Desktop,18-24,Male,638236,509562,1.25,12180,1.91,10699,1.84,22460.79,1046,148743.84,6.62,142.2,0,0.0,3357,1455,383,204
Valentine_Day_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-07,Brand_Awareness,Facebook_Feed,Desktop,35-44,Female,1138277,784679,1.45,16258,1.43,14211,2.29,37299.8,1337,173078.57,4.64,129.45,0,0.0,5318,2759,530,343
Valentine_Day_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-07,Conversions,Instagram_Feed,Mobile,45-54,Male,1019892,794772,1.28,19226,1.89,16107,2.39,45978.71,1715,297540.23,6.47,173.49,0,0.0,3962,1667,449,207
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-07,Brand_Awareness,Instagram_Stories,Desktop,35-44,Female,436898,300110,1.46,6565,1.5,6020,1.93,12662.86,469,60569.51,4.78,129.15,267512,13.3,2209,913,260,92
New_Year_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-07,Traffic,Facebook_Feed,Desktop,45-54,Male,1470962,1187083,1.24,32082,2.18,27449,2.05,65620.96,2309,357503.03,5.45,154.83,0,0.0,9535,5076,986,542
Q3_Promo_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-07,Traffic,Instagram_Reels,Desktop,45-54,Female,876934,599841,1.46,18194,2.07,16880,1.91,34828.17,1621,206927.38,5.94,127.65,578175,13.6,4254,2344,386,233
Q3_Promo_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-07,Brand_Awareness,Instagram_Stories,Desktop,25-34,Female,696396,566919,1.23,11710,1.68,9753,1.89,22180.22,1213,205926.23,9.28,169.77,459892,21.7,3525,1849,265,203
Flash_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-07,Conversions,Instagram_Reels,Desktop,25-34,Female,448607,358396,1.25,10490,2.34,9288,1.79,18796.2,740,97132.79,5.17,131.26,275281,13.5,2831,1445,250,132
Flash_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-07,Traffic,Instagram_Feed,Desktop,18-24,Female,686646,525345,1.31,13862,2.02,12771,2.2,30459.36,1436,237489.48,7.8,165.38,0,0.0,2832,1659,218,168
Holiday_Campaign_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-08,Brand_Awareness,Instagram_Reels,Mobile,45-54,Male,609873,491982,1.24,14891,2.44,13431,2.46,36560.78,1051,126848.68,3.47,120.69,381033,14.5,3406,1598,437,184
Holiday_Campaign_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-08,Traffic,Facebook_Feed,Desktop,45-54,Male,1419118,986114,1.44,34547,2.43,31847,2.19,75610.06,2939,471295.01,6.23,160.36,0,0.0,5711,2858,536,224
Black_Friday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-08,Traffic,Instagram_Reels,Desktop,18-24,Male,913476,625937,1.46,13071,1.43,10299,2.61,34083.17,1076,185091.03,5.43,172.02,577727,16.0,4584,2236,349,248
Black_Friday_2024,Retargeting_Set,Instagram_Stories_Ad,2024-06-08,Conversions,Instagram_Stories,Desktop,25-34,Male,1169854,898375,1.3,25505,2.18,20170,1.81,46265.76,2384,340121.52,7.35,142.67,626015,23.3,4297,2316,554,181
Cyber_Monday_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-08,Conversions,Facebook_Feed,Desktop,18-24,Male,926918,642546,1.44,16350,1.76,12788,2.37,38734.82,964,140306.81,3.62,145.55,0,0.0,6015,3385,643,265
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-08,Conversions,Instagram_Stories,Desktop,35-44,Female,865143,652366,1.33,16535,1.91,13016,2.54,42002.4,1282,163183.35,3.89,127.29,532597,17.1,5175,2829,601,182
Summer_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-08,Traffic,Instagram_Reels,Mobile,25-34,Male,632122,472322,1.34,8995,1.42,7278,2.43,21849.35,562,82640.97,3.78,147.05,364072,12.7,2669,1588,315,170
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-08,Brand_Awareness,Instagram_Feed,Mobile,45-54,Male,979741,677452,1.45,20158,2.06,16977,2.5,50456.16,1223,176500.9,3.5,144.32,0,0.0,3870,1799,442,190
Back_To_School_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-08,Traffic,Instagram_Feed,Mobile,45-54,Female,1777997,1305354,1.36,34694,1.95,31170,2.55,88297.43,3533,571075.52,6.47,161.64,0,0.0,7905,4249,760,337
Back_To_School_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-08,Brand_Awareness,Instagram_Stories,Mobile,45-54,Female,2086507,1420418,1.47,51789,2.48,43681,2.32,120188.66,4539,762174.49,6.34,167.92,1430371,19.2,7719,3887,609,440
Spring_Launch_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-08,Brand_Awareness,Instagram_Reels,Desktop,35-44,Male,1316342,1022842,1.29,19087,1.45,14876,2.39,45624.89,1134,136230.7,2.99,120.13,688641,22.9,7519,3538,660,342
Spring_Launch_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-08,Brand_Awareness,Instagram_Feed,Mobile,45-54,Female,1986514,1537970,1.29,32225,1.62,25605,1.85,59506.3,2825,452942.46,7.61,160.33,0,0.0,8532,3448,639,546
Valentine_Day_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-08,Traffic,Instagram_Feed,Desktop,35-44,Male,1479807,1169614,1.27,31809,2.15,26399,1.94,61741.42,1966,298184.7,4.83,151.67,0,0.0,8618,4557,877,312
Valentine_Day_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-08,Traffic,Facebook_Feed,Mobile,45-54,Female,1258793,1000497,1.26,22046,1.75,20537,2.29,50477.75,1850,294868.25,5.84,159.39,0,0.0,7471,3969,580,337
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-08,Conversions,Instagram_Feed,Mobile,35-44,Male,2284364,1618911,1.41,42183,1.85,35368,2.15,90553.25,3603,615026.33,6.79,170.7,0,0.0,9644,4091,789,594
New_Year_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-08,Traffic,Facebook_Feed,Mobile,35-44,Female,619834,444970,1.39,14746,2.38,13439,2.5,36937.74,1476,192809.85,5.22,130.63,0,0.0,3573,1758,430,203
Q3_Promo_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-08,Conversions,Instagram_Feed,Mobile,35-44,Female,1598840,1236581,1.29,25787,1.61,22116,2.63,67729.8,2604,308584.62,4.56,118.5,0,0.0,6386,2722,725,380
Q3_Promo_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-08,Brand_Awareness,Instagram_Reels,Mobile,35-44,Female,699811,525472,1.33,16857,2.41,14995,2.24,37711.95,1421,206734.06,5.48,145.48,418040,18.7,3895,2238,421,225
Flash_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-08,Conversions,Instagram_Reels,Desktop,18-24,Female,523727,389775,1.34,7390,1.41,5963,2.4,17730.73,765,93140.53,5.25,121.75,327009,21.2,2153,1100,245,115
Flash_Sale_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-08,Conversions,Instagram_Stories,Desktop,35-44,Male,1078997,785841,1.37,25254,2.34,21698,1.76,44563.26,2336,275760.26,6.19,118.05,770286,14.8,6877,3256,616,271
Holiday_Campaign_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-09,Brand_Awareness,Instagram_Feed,Desktop,35-44,Female,1524605,1229590,1.24,39572,2.6,32750,2.15,85268.85,3587,600461.49,7.04,167.4,0,0.0,8048,3849,762,449
Holiday_Campaign_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-09,Conversions,Instagram_Reels,Desktop,18-24,Male,1045005,802499,1.3,19087,1.83,17178,1.84,35155.04,1607,231241.56,6.58,143.9,717923,13.3,5475,2804,567,290
Black_Friday_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-09,Brand_Awareness,Instagram_Feed,Mobile,45-54,Female,2058655,1638171,1.26,35486,1.72,32123,2.2,78014.73,2118,252880.63,3.24,119.4,0,0.0,9269,5162,1042,543
Black_Friday_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-09,Brand_Awareness,Instagram_Reels,Mobile,18-24,Male,1150092,852252,1.35,18136,1.58,14885,2.14,38846.17,1092,140644.68,3.62,128.8,776931,20.5,7469,4381,810,355
Cyber_Monday_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-09,Traffic,Facebook_Feed,Mobile,45-54,Female,1382493,1096106,1.26,21318,1.54,17793,2.5,53274.24,1586,236581.39,4.44,149.17,0,0.0,7276,3178,667,327
Cyber_Monday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-09,Conversions,Instagram_Reels,Desktop,25-34,Female,1340876,909957,1.47,32154,2.4,26090,2.22,71250.35,2261,385634.79,5.41,170.56,787653,17.2,8203,4662,665,484
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-09,Brand_Awareness,Instagram_Reels,Desktop,18-24,Female,931671,696373,1.34,14535,1.56,11318,2.4,34892.53,1160,163951.32,4.7,141.34,661180,20.9,3704,1933,289,213
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-09,Brand_Awareness,Instagram_Feed,Mobile,35-44,Male,2120480,1735596,1.22,31441,1.48,24357,2.01,63143.73,2155,280849.88,4.45,130.32,0,0.0,13186,5932,1138,761
Back_To_School_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-09,Conversions,Instagram_Feed,Desktop,25-34,Male,1409775,1115846,1.26,20842,1.48,17671,1.79,37298.43,1229,207176.67,5.55,168.57,0,0.0,5523,2797,522,250
Back_To_School_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-09,Conversions,Facebook_Feed,Mobile,18-24,Male,1487159,1008700,1.47,32666,2.2,30339,2.25,73594.8,3298,392564.1,5.33,119.03,0,0.0,7073,3197,805,455
Spring_Launch_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-09,Brand_Awareness,Instagram_Stories,Mobile,25-34,Male,844211,652681,1.29,13825,1.64,11904,2.17,29976.2,1419,214687.01,7.16,151.29,515704,13.8,3337,1485,283,201
Spring_Launch_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-09,Traffic,Instagram_Feed,Mobile,35-44,Male,800993,603555,1.33,12317,1.54,11223,2.4,29512.48,729,114492.68,3.88,157.05,0,0.0,4109,1710,400,203
Valentine_Day_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-09,Conversions,Instagram_Feed,Mobile,25-34,Male,1000360,817148,1.22,24208,2.42,21272,2.17,52454.38,1834,281989.35,5.38,153.76,0,0.0,5138,2119,517,304
Valentine_Day_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-09,Conversions,Facebook_Feed,Desktop,18-24,Male,1030677,703739,1.46,24154,2.34,19304,1.99,48008.16,1543,208540.27,4.34,135.15,0,0.0,5947,2996,489,364
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-09,Brand_Awareness,Instagram_Stories,Mobile,18-24,Female,1768082,1424343,1.24,29819,1.69,25098,2.63,78328.28,2774,326155.02,4.16,117.58,949377,17.6,11011,5590,1099,420
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-09,Conversions,Instagram_Feed,Mobile,45-54,Male,1958351,1563381,1.25,36356,1.86,32606,2.61,94843.33,2391,349930.31,3.69,146.35,0,0.0,8541,4770,893,461
Q3_Promo_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-09,Brand_Awareness,Instagram_Feed,Mobile,18-24,Female,1582177,1161943,1.36,39524,2.5,33817,1.9,75056.09,3533,572378.36,7.63,162.01,0,0.0,7041,4023,875,304
Q3_Promo_2024,Retargeting_Set,Instagram_Stories_Ad,2024-06-09,Conversions,Instagram_Stories,Mobile,45-54,Female,843889,587436,1.44,13860,1.64,11036,2.55,35297.41,1211,151159.5,4.28,124.82,535434,19.2,3164,1823,374,158
Flash_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-09,Traffic,Instagram_Feed,Mobile,25-34,Female,2316387,1708715,1.36,59784,2.58,52523,2.32,138609.84,3824,639188.52,4.61,167.15,0,0.0,11078,4790,783,573
Flash_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-09,Traffic,Instagram_Reels,Desktop,45-54,Female,1475372,1155073,1.28,36416,2.47,28349,2.4,87533.76,2366,392221.92,4.48,165.77,1081383,18.4,8307,3845,816,495
Holiday_Campaign_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-10,Conversions,Instagram_Reels,Mobile,25-34,Female,1411613,1028599,1.37,28134,1.99,25483,2.05,57814.89,1810,284707.23,4.92,157.3,1037188,13.7,5956,2551,541,288
Holiday_Campaign_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-10,Traffic,Facebook_Feed,Desktop,45-54,Female,1577285,1218724,1.29,33834,2.15,27909,2.5,84601.03,2660,459616.31,5.43,172.79,0,0.0,8521,3623,942,381
Black_Friday_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-10,Traffic,Facebook_Feed,Desktop,35-44,Female,911791,624983,1.46,14678,1.61,13363,1.96,28767.68,1411,186531.4,6.48,132.2,0,0.0,4949,2666,498,218
Black_Friday_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-10,Brand_Awareness,Instagram_Stories,Mobile,18-24,Male,575600,391395,1.47,10157,1.76,8897,2.59,26263.04,993,159308.73,6.07,160.43,417307,19.8,2464,1432,271,127
Cyber_Monday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-10,Traffic,Facebook_Feed,Desktop,25-34,Male,1326135,984069,1.35,25891,1.95,23611,2.24,58023.04,1922,331841.79,5.72,172.65,0,0.0,5081,2461,368,290
Cyber_Monday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-10,Traffic,Instagram_Feed,Desktop,18-24,Female,1552985,1113498,1.39,37737,2.43,30743,2.56,96662.49,3478,565817.01,5.85,162.68,0,0.0,5519,3270,626,243
Summer_Sale_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-10,Traffic,Instagram_Reels,Desktop,35-44,Female,859024,616116,1.39,21022,2.45,16484,2.38,50016.46,1722,209393.48,4.19,121.6,500718,12.7,4214,1939,446,185
Summer_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-10,Conversions,Instagram_Feed,Mobile,25-34,Female,853794,671491,1.27,12446,1.46,11431,2.51,31239.36,1095,164695.5,5.27,150.41,0,0.0,5273,2304,394,222
Back_To_School_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-10,Traffic,Instagram_Feed,Mobile,35-44,Male,1647343,1120523,1.47,34583,2.1,32308,2.51,86907.51,2802,335374.67,3.86,119.69,0,0.0,9874,5132,759,373
Back_To_School_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-10,Brand_Awareness,Instagram_Reels,Mobile,35-44,Male,1094238,848450,1.29,26208,2.4,23965,2.26,59312.89,2118,298563.42,5.03,140.96,659175,17.3,6370,3314,787,307
Spring_Launch_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-10,Traffic,Instagram_Feed,Mobile,25-34,Male,1796099,1382450,1.3,37898,2.11,33518,1.97,74618.94,3054,372725.55,5.0,122.05,0,0.0,8358,4158,912,530
Spring_Launch_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-10,Traffic,Instagram_Stories,Mobile,25-34,Male,734245,577512,1.27,14740,2.01,12865,1.82,26862.48,1005,137672.42,5.13,136.99,472008,13.1,2878,1310,369,129
Valentine_Day_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-10,Brand_Awareness,Instagram_Stories,Desktop,35-44,Male,1262307,889187,1.42,26924,2.13,21881,1.94,52290.54,2175,252994.56,4.84,116.32,658914,15.0,4557,1921,411,269
Valentine_Day_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-10,Conversions,Instagram_Reels,Desktop,18-24,Male,861993,648132,1.33,15103,1.75,13946,2.11,31857.86,908,137825.19,4.33,151.79,473749,16.3,4329,2488,431,242
New_Year_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-10,Traffic,Facebook_Feed,Desktop,45-54,Female,1967513,1366877,1.44,34031,1.73,28316,2.13,72527.17,2577,434588.99,5.99,168.64,0,0.0,11100,5789,983,662
New_Year_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-10,Conversions,Instagram_Feed,Desktop,35-44,Male,2004354,1599834,1.25,28098,1.4,24534,1.8,50716.87,1920,229348.67,4.52,119.45,0,0.0,10645,5719,818,495
Q3_Promo_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-10,Conversions,Instagram_Feed,Desktop,45-54,Female,579616,423327,1.37,8956,1.55,7489,2.42,21682.8,532,64186.03,2.96,120.65,0,0.0,2645,1556,291,146
Q3_Promo_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-10,Conversions,Instagram_Stories,Mobile,18-24,Male,1038327,793332,1.31,14662,1.41,12801,2.56,37588.86,1252,208676.5,5.55,166.67,735377,13.9,6445,2663,657,253
Flash_Sale_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-10,Traffic,Instagram_Stories,Desktop,18-24,Male,1091003,805493,1.35,19136,1.75,16220,2.27,43399.22,1111,136802.09,3.15,123.13,725786,16.3,6205,3291,749,346
Flash_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-10,Traffic,Instagram_Reels,Mobile,25-34,Female,1548929,1201883,1.29,26803,1.73,21900,2.45,65782.79,2075,336785.07,5.12,162.31,1136650,21.9,9680,4706,862,507
Holiday_Campaign_2024,Retargeting_Set,Instagram_Stories_Ad,2024-06-11,Brand_Awareness,Instagram_Stories,Desktop,18-24,Female,543208,415641,1.31,12204,2.25,10764,2.09,25501.56,781,110098.12,4.32,140.97,302607,22.2,2464,1061,176,133
Holiday_Campaign_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-11,Brand_Awareness,Instagram_Feed,Desktop,18-24,Female,1847706,1341602,1.38,27457,1.49,22916,2.03,55844.01,2429,367107.39,6.57,151.14,0,0.0,8487,3764,1097,412
Black_Friday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-11,Conversions,Instagram_Reels,Desktop,35-44,Male,1501849,1045411,1.44,29777,1.98,22918,2.2,65652.34,3045,421074.75,6.41,138.28,796188,12.9,7004,3025,500,404
Black_Friday_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-11,Brand_Awareness,Instagram_Feed,Mobile,45-54,Female,667778,479722,1.39,16561,2.48,12996,2.6,43078.62,1176,197012.24,4.57,167.53,0,0.0,3545,2004,457,154
Cyber_Monday_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-11,Traffic,Facebook_Feed,Desktop,18-24,Female,1469066,1077445,1.36,27363,1.86,22516,2.24,61195.67,1734,256831.87,4.2,148.12,0,0.0,7529,4158,903,362
Cyber_Monday_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-11,Traffic,Instagram_Reels,Mobile,35-44,Male,581881,415404,1.4,9505,1.63,7364,2.06,19593.17,655,112694.2,5.75,172.05,386953,16.4,3049,1304,294,163
Summer_Sale_2024,Retargeting_Set,Facebook_Feed_Ad,2024-06-11,Conversions,Facebook_Feed,Mobile,35-44,Female,1841244,1353805,1.36,47736,2.59,43661,2.31,110203.2,3977,604497.27,5.49,152.0,0,0.0,7556,3619,546,372
Summer_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-06-11,Conversions,Instagram_Feed,Mobile,25-34,Female,937295,664694,1.41,23965,2.56,22038,2.4,57407.82,1955,325425.8,5.67,166.46,0,0.0,3647,2035,282,214
Back_To_School_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-11,Traffic,Instagram_Stories,Mobile,45-54,Female,1455910,1174283,1.24,36876,2.53,29142,2.17,79915.99,3801,547487.04,6.85,144.04,1083957,19.0,6735,3078,553,389
Back_To_School_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-11,Conversions,Instagram_Feed,Desktop,35-44,Male,1325428,996312,1.33,26386,1.99,22774,2.52,66537.78,2719,379680.84,5.71,139.64,0,0.0,7929,4383,827,504
